business_id,enterprise_category,business_type,industry_sector,years_in_operation,annual_turnover,monthly_revenue,employee_count,gst_registered,udyam_registered,itf_filing_years,existing_loans,existing_emi,bank_account_years,credit_history_length,past_defaults,delayed_payments,land_owned,property_value,machinery_value,inventory_value,loan_amount_requested,loan_tenure_months,proposed_emi,emi_to_revenue_ratio,total_asset_value,loan_to_turnover_ratio,risk_score,risk_bucket
MSME00121,Small,Services,Hospitality,1,9053331,967850.4689879386,44,1,1,0,2,18291,3,44,0,3,1,966549,678001,1329898,3500643,24,164787.4210240659,0.1891598205407776,2974448,0.38666906136536927,122.89237350486476,Medium
MSME00122,Small,Manufacturing,Food Processing,16,37509400,2949335.2524440554,46,0,1,10,2,108210,17,180,0,0,0,0,7161779,4653526,8682200,24,408701.3005368285,0.17526366326394208,11815305,0.23146731219374345,236.9634409759337,Low
MSME00123,Micro,Services,Auto Components,4,4398766,401249.9660863009,3,1,0,0,1,33985,6,80,0,4,1,1614625,723500,543561,968336,36,32162.61190693705,0.16485387538378013,2881686,0.22013810236780043,102.49731547370314,Medium
MSME00124,Micro,Services,Hospitality,5,4712233,365539.78981932724,8,0,1,4,0,0,6,67,0,1,0,0,763013,538041,773144,60,17198.16126089569,0.04704867086944516,1301054,0.16407168321260854,142.551206510935,Medium
MSME00125,Micro,Manufacturing,Hospitality,1,2272454,164270.48615506402,5,0,1,0,1,38907,2,29,0,3,1,2420551,345958,345598,917172,24,43174.470665956105,0.49967265932648947,3112107,0.4036042093701347,60.50306987135353,High
MSME00126,Micro,Manufacturing,Retail,0,2751502,200679.69533718884,5,0,1,0,2,30895,2,25,0,0,0,0,176845,146210,673988,36,22386.046242143933,0.2655029257076522,323055,0.24495275671251557,70.22254018751342,High
MSME00127,Small,Services,IT Services,3,48521490,3479000.946040879,11,1,1,0,2,33931,5,66,1,2,0,0,3972148,4268056,2553450,48,67242.13208365592,0.029081087833215873,8240204,0.05262513579034774,133.16157118341607,Medium
MSME00128,Small,Services,Agriculture,12,20765533,1772387.4075459966,19,1,1,3,0,0,13,161,1,1,1,1713132,4109384,1780676,3185343,36,105798.96926219678,0.05969291409527864,7603192,0.1533956773466879,186.34736919935287,Low
MSME00129,Micro,Trading,Hospitality,0,4937181,310968.0295148196,7,1,0,0,1,36390,2,31,1,0,1,4816874,549622,223830,258925,24,12188.498795408805,0.15621701970843188,5590326,0.05244389460301334,82.3630359075765,High
MSME00130,Micro,Manufacturing,Hospitality,3,2739245,290974.8079039894,2,1,1,2,0,0,4,42,1,0,0,0,438412,208491,767420,48,20209.111987169996,0.06945313284247698,646903,0.28015748865106993,107.21749872569526,Medium
MSME00131,Micro,Manufacturing,Education Services,1,1362762,118509.95440372764,1,0,1,0,3,26859,3,43,0,3,0,0,263451,199920,403449,36,13400.280079684992,0.3397122231819766,463371,0.2960524288173577,44.000358283149886,High
MSME00132,Micro,Trading,Auto Components,7,2706075,237578.19285252912,7,0,0,6,1,42164,8,103,0,0,1,2734869,399854,143979,124789,36,4144.780507235884,0.19492016481487814,3278702,0.04611439076891808,148.34848301052386,Medium
MSME00133,Micro,Trading,Agriculture,5,619867,39179.130774692,6,0,0,1,0,0,6,82,0,0,0,0,64344,103048,278046,36,9235.105986224016,0.2357149279123234,167392,0.4485575131439486,80.59073430456812,High
MSME00134,Micro,Manufacturing,Auto Components,0,255908,21211.189845730463,5,1,1,0,0,0,1,11,0,1,0,0,39085,29449,128295,24,6039.291118883742,0.28472193982551963,68534,0.5013325101208247,38.14273118136246,High
MSME00135,Medium,Trading,IT Services,4,170901517,15581073.951675817,86,1,1,3,0,0,5,70,0,2,1,726564,14176784,22603901,16721018,72,326899.12074109557,0.020980525588605914,37507249,0.09784007944177582,237.99947570163215,Low
MSME00136,Micro,Manufacturing,Hospitality,20,510540,47118.97941518828,2,0,0,10,2,11781,20,180,0,1,1,3278383,93695,79115,113456,12,10080.42816828993,0.4639622597861944,3451193,0.22222744544991577,119.26321745487874,Medium
MSME00137,Micro,Manufacturing,Food Processing,3,1860918,162935.85562018622,6,0,0,1,1,14495,5,60,0,0,0,0,166464,148988,116397,48,3065.1794427700947,0.10777357369211589,315452,0.06254816171373484,113.18238537626077,Medium
MSME00138,Small,Manufacturing,Hospitality,1,36518897,2362208.049908786,14,1,1,0,0,0,3,41,0,4,0,0,2985201,3902277,5996257,36,199161.53771547752,0.0843115989394617,6887478,0.16419600515316768,152.1638229458317,Medium
MSME00139,Micro,Manufacturing,Education Services,0,4245286,294997.1100163234,3,1,1,0,2,26364,2,30,0,2,0,0,837228,537804,351500,24,16546.325486477534,0.14546015547102523,1375032,0.0827977196353791,92.89358009745592,High
MSME00140,Medium,Trading,General Manufacturing,22,462903514,35808201.262177035,64,1,1,10,0,0,20,180,1,0,0,0,86336511,65646968,41395774,36,1374932.0625787692,0.03839712730924193,151983479,0.08942635505679052,282.798619797774,Low
MSME00141,Medium,Services,IT Services,4,205806428,16464650.158201452,97,1,0,3,0,0,5,62,0,2,0,0,30670921,26154890,41915335,48,1103791.5339641215,0.06704008426284694,56825811,0.2036638768153539,231.61339920787083,Low
MSME00142,Micro,Trading,Agriculture,2,3747562,389949.91195340676,6,0,0,0,0,0,4,55,0,2,1,3966042,680091,608942,317365,24,14939.472512136392,0.03831126012389365,5255075,0.0846857236784875,102.70429621396538,Medium
MSME00143,Micro,Services,Education Services,1,901456,92523.66474611337,3,1,1,0,1,25472,2,28,0,0,0,0,145426,66020,533875,48,14058.976391220427,0.427252600723222,211446,0.5922363376581885,71.94026451303577,High
MSME00144,Micro,Services,Auto Components,14,4680068,347244.03440883075,5,0,1,9,0,0,16,180,2,0,1,1950279,567133,763410,878929,36,29193.020109499466,0.08407061667509834,3280822,0.1878026131244247,121.60178024855222,Medium
MSME00145,Micro,Services,General Manufacturing,4,612828,63852.834279214345,3,1,1,0,1,17472,6,78,0,2,0,0,100406,71907,94347,36,3133.6704879130693,0.3227056515269005,172313,0.15395347471068555,89.61480175666023,High
MSME00146,Micro,Trading,Textile,0,1382151,130967.80718647111,4,0,1,0,0,0,1,21,0,0,1,4427544,180110,212980,399198,24,18791.63596458281,0.14348286321864884,4820634,0.288823724759451,87.81756282683418,High
MSME00147,Small,Services,Textile,0,42584184,3166179.478698736,19,1,1,0,1,801298,1,10,0,2,0,0,6372886,2631829,9940660,12,883215.5996632441,0.5320335157865277,9004715,0.23343549332775756,107.48531296535215,Medium
MSME00148,Micro,Trading,Education Services,14,2312830,179073.03649411778,6,0,0,7,1,48692,15,180,0,0,0,0,379850,202563,902616,36,29979.767466036472,0.4393278240335233,582413,0.39026474059917937,132.11927694771433,Medium
MSME00149,Micro,Trading,Agriculture,6,2919881,239005.55361404552,8,1,1,4,0,0,7,91,0,0,1,3036758,538919,201146,304520,36,10114.421624209439,0.04231877239364303,3776823,0.10429192148584138,184.4361261459884,Low
MSME00150,Micro,Manufacturing,Food Processing,0,2274495,168277.1828756737,7,1,1,0,0,0,1,13,0,0,0,0,218126,278565,824518,48,21712.721322662208,0.12902950329697382,496691,0.36250596286208586,98.63435097005339,Medium
MSME00151,Medium,Services,Textile,4,253181446,23309444.90628107,258,1,1,3,0,0,5,56,0,0,1,3105674,30831852,10971953,31802527,12,2825616.0008602557,0.12122193437986387,44909479,0.12561160188649842,253.91044855511518,Low
MSME00152,Micro,Trading,Hospitality,2,299256,20114.88428887533,5,0,0,0,0,0,3,31,1,3,0,0,38318,17900,178011,72,3480.1493175979585,0.17301363843900797,56218,0.5948452161360174,-15.904559490071122,High
MSME00153,Micro,Trading,Textile,7,3444105,338057.80882217677,8,0,0,2,1,87360,8,105,0,2,1,4924596,551794,320960,527195,36,17510.41806178607,0.31021445245463747,5797350,0.15307169787216127,124.80347593022984,Medium
MSME00154,Micro,Manufacturing,Education Services,1,2937255,193953.2982596888,1,1,1,0,1,27114,2,25,0,0,1,1273208,333192,310843,649911,24,30593.567406094164,0.29753331303924563,1917243,0.2212647522942339,113.63487376762598,Medium
MSME00155,Medium,Services,Hospitality,2,150321164,16253615.62794495,247,1,1,1,0,0,4,43,0,0,1,1137816,16537250,15064971,49412376,60,1099151.0129186953,0.06762501575519712,32740037,0.3287120368493155,232.9621907814228,Low
MSME00156,Micro,Services,Auto Components,0,1552668,150335.663419692,8,1,0,0,0,0,1,6,0,0,1,4450170,86173,251192,189736,36,6301.95028665113,0.04191919697096742,4787535,0.12219998093604041,89.53551776857462,High
MSME00157,Small,Manufacturing,IT Services,1,17373415,1295819.2015316964,31,1,1,0,1,247846,2,29,0,0,0,0,1251220,2688656,4690376,36,155787.6016027616,0.31148913453794697,3939876,0.26997432571546814,146.13472831975346,Medium
MSME00158,Small,Services,Hospitality,1,13003987,963887.3002502382,12,1,1,0,0,0,3,39,0,5,1,4159626,2552827,1835780,2397329,24,112850.60009152687,0.11707862533537824,8548233,0.18435338331236412,122.03875643623981,Medium
MSME00159,Micro,Manufacturing,Hospitality,0,4526814,265129.4457331014,1,0,0,0,1,28406,1,12,0,3,0,0,437570,491453,935399,24,44032.47884416955,0.2732192897091159,929023,0.20663517431906855,28.22257570482114,High
MSME00160,Small,Manufacturing,Hospitality,0,47455161,3568678.811054763,41,1,1,0,0,0,1,10,0,1,0,0,6962494,5249713,7590436,72,148394.48497941685,0.041582471507307546,12212207,0.15994964172600742,147.99923354422975,Medium
MSME00161,Micro,Services,Agriculture,9,637511,40679.00040900369,3,0,1,1,0,0,11,133,0,4,0,0,103229,48219,315442,84,5568.4133389745575,0.13688668067030654,151448,0.49480244262451945,82.91912424591483,High
MSME00162,Small,Services,Hospitality,8,20365630,1726483.2215492849,15,1,1,3,2,329367,10,124,0,3,1,2193967,3868842,2597734,5271433,24,248144.65490230074,0.33450174765328,8660543,0.2588396725267031,179.51198024132438,Low
MSME00163,Small,Services,Textile,0,33268407,3320789.836283312,20,1,0,0,1,817291,2,26,0,1,0,0,3838872,4038083,2882496,72,56353.35168825996,0.2630833008890615,7876955,0.08664364362261169,133.86451730025144,Medium
MSME00164,Micro,Services,IT Services,5,2650256,190920.64632204906,1,1,1,3,0,0,7,83,0,0,1,3467005,521405,259158,198922,12,17673.97874147308,0.09257238063011915,4247568,0.0750576548076865,166.13113673783664,Low
MSME00165,Micro,Manufacturing,Auto Components,6,1881168,168979.50695953378,2,0,0,2,0,0,7,78,0,3,0,0,216950,188233,138600,36,4603.503340061172,0.027242968232612914,405183,0.07367763006812789,98.2581052622527,Medium
MSME00166,Small,Manufacturing,General Manufacturing,0,31967105,3056296.691371474,26,1,0,0,0,0,1,10,0,0,1,3811840,1954771,4462531,2271049,72,44399.445133062145,0.014527203873370835,10229142,0.0710433115541742,133.23061926147008,Medium
MSME00167,Micro,Manufacturing,Auto Components,0,4456130,351740.47719214176,1,1,1,0,1,77455,2,18,0,0,0,0,428650,568884,922070,24,43405.03653290566,0.34360571037402854,997534,0.20692170111733724,94.84454433180535,High
MSME00168,Micro,Manufacturing,Auto Components,4,3592614,226423.92149145843,6,0,1,2,2,65996,6,69,0,0,0,0,717688,177341,162482,36,5396.7274870116835,0.31530558704551404,895029,0.04522667895855219,135.4970001151493,Medium
MSME00169,Micro,Services,Auto Components,2,1365314,116803.51293085923,8,0,0,0,3,19958,3,47,0,0,0,0,77988,77739,114276,60,2542.0065036398337,0.19263124831663672,155727,0.0836994273844698,69.30355228535586,High
MSME00170,Micro,Trading,Healthcare,6,3748377,336263.09854916716,6,0,1,1,0,0,7,93,0,1,0,0,466008,569757,140701,12,12501.113415831353,0.037176584257292464,1035765,0.037536512469263365,155.29644565377643,Medium
MSME00171,Small,Manufacturing,Education Services,4,33413710,2388928.261835486,29,1,1,2,1,658915,5,56,1,3,0,0,5869050,3326353,8140005,24,383178.29926473554,0.4362179124056507,9195403,0.2436127266322716,128.7569501472819,Medium
MSME00172,Micro,Manufacturing,Education Services,0,1565248,112746.37746778193,7,1,0,0,2,15328,1,7,1,0,0,0,300139,166237,627404,60,13956.255455298106,0.2597356661296394,466376,0.4008336059205953,25.11220067541036,High
MSME00173,Micro,Services,Agriculture,5,957867,83630.30989405398,4,1,1,1,0,0,7,94,0,0,0,0,81090,130751,81425,36,2704.4751765114065,0.032338456953436345,211841,0.08500658233345548,138.66411132257014,Medium
MSME00174,Micro,Manufacturing,Food Processing,1,1260417,100633.10014790796,1,0,1,0,1,11652,2,33,0,1,0,0,164636,162680,50754,12,4509.431420580554,0.1605975707478642,327316,0.040267625714346916,74.38027036633355,High
MSME00175,Small,Trading,Education Services,1,30692643,3308245.1635717284,31,0,1,0,2,149260,3,39,2,1,1,2265314,2696448,2514500,5136612,12,456381.754110634,0.1830703965895793,7476262,0.16735645737644686,67.20480713168612,High
MSME00176,Micro,Services,Food Processing,6,1191902,115543.8732815646,7,0,1,3,1,18258,8,102,0,0,0,0,226164,151053,569131,48,14987.402093208473,0.2877296835306358,377217,0.4774981500156892,116.59803871676046,Medium
MSME00177,Small,Manufacturing,Hospitality,7,30264301,2561968.249075971,37,1,0,6,1,175631,9,102,0,0,0,0,4639144,4335328,1985597,24,93468.94522609767,0.10503640914486521,8974472,0.06560855312666894,208.93519590328762,Low
MSME00178,Micro,Manufacturing,Auto Components,2,2007953,134698.0227661716,8,0,1,0,1,31034,4,58,0,0,0,0,398264,319746,207991,84,3671.609547196179,0.2576549294078594,718010,0.10358359981533433,97.99051317258447,Medium
MSME00179,Medium,Services,Auto Components,0,222355082,19731716.609159257,128,1,1,0,1,4167523,1,10,1,1,1,3251229,43544382,23786145,41530116,36,1379394.1393876474,0.28111680545892426,70581756,0.1867738557016655,144.5927249013162,Medium
MSME00180,Micro,Manufacturing,General Manufacturing,7,1351468,141275.09435029945,3,0,0,5,2,20198,9,106,0,3,1,4876236,204476,172770,356960,36,11856.180030795353,0.2268919385841303,5253482,0.26412760050552436,100.31422428536825,Medium
MSME00181,Micro,Manufacturing,Healthcare,10,2496492,151641.1154130278,8,0,1,0,0,0,12,153,0,1,1,4697534,228502,378746,765475,48,20157.892677254895,0.13293157744422057,5304782,0.3066202495341463,154.19065609792193,Medium
MSME00182,Micro,Manufacturing,Retail,16,1996521,185058.57921596518,8,0,1,8,0,0,17,180,0,1,0,0,149748,231407,169069,72,3305.3314962388235,0.017861001150243725,381155,0.08468180399805461,164.00010682128374,Low
MSME00183,Medium,Trading,Auto Components,1,453176783,28189740.532595966,149,1,1,0,1,4210760,2,24,0,1,0,0,84030140,66551809,37277241,48,981652.7298503099,0.18419512318129683,150581949,0.0822576142432257,229.77096004278246,Low
MSME00184,Small,Services,Auto Components,0,20670294,1708431.9260594656,10,1,1,0,0,0,2,30,0,2,1,813292,3219657,2769481,8897715,36,295531.46263645304,0.17298404351299065,6802430,0.43045904426903653,133.73609316440476,Medium
MSME00185,Micro,Manufacturing,Education Services,13,2844252,222401.29397945988,3,0,0,9,1,48267,14,170,0,5,0,0,385191,244597,590209,24,27783.186967420817,0.3419502899764806,629788,0.20750939086972603,98.68515637225595,Medium
MSME00186,Small,Services,Healthcare,2,37520706,3266720.7783600325,20,0,0,0,0,0,4,49,0,5,1,2344836,4089866,5353847,6542981,24,308000.8343608485,0.0942844078995548,11788549,0.17438320590236228,116.05779208943889,Medium
MSME00187,Small,Services,Healthcare,0,22788039,1428051.6638084834,28,1,1,0,2,319782,2,23,0,3,1,1024249,1246501,2023808,4363170,24,205389.56180038172,0.3677538951215512,4294558,0.19146755014768932,108.56892951930777,Medium
MSME00188,Micro,Services,Food Processing,3,2135143,163427.9348328071,6,1,0,2,1,40450,4,51,0,1,0,0,419404,201323,186587,24,8783.297961722286,0.3012538707785165,620727,0.08738852620175791,115.2196252573673,Medium
MSME00189,Micro,Manufacturing,Retail,1,1581676,149052.68623209218,8,0,0,0,1,26423,2,22,0,0,0,0,251945,214871,311835,24,14679.156210741738,0.27575589041542636,466816,0.19715479023516827,59.98121410900246,High
MSME00190,Micro,Services,Education Services,2,3673398,394930.7158784646,2,1,1,1,1,58326,4,59,1,3,0,0,596486,463781,661516,36,21971.797370158052,0.20332122608277645,1060267,0.1800828551657076,67.60495320084874,High
MSME00191,Micro,Trading,Textile,1,2110283,204223.33846427998,5,1,1,0,2,14342,2,23,0,2,0,0,163091,173533,459786,36,15271.474651611587,0.14500534010607793,336624,0.21787883426061813,78.4719234410871,High
MSME00192,Small,Manufacturing,IT Services,21,37066356,2755299.7394634746,39,1,1,10,3,246106,20,180,1,1,1,2140954,7159442,2002393,8081193,72,157988.87880146393,0.14666095053605718,11302789,0.21801962404936703,202.62058730792754,Low
MSME00193,Medium,Manufacturing,Food Processing,5,426658093,24952974.94374049,214,1,1,0,2,2892557,6,77,0,4,0,0,64939765,69276052,45792284,48,1205886.4709080984,0.16424668722461094,134215817,0.10732782232727975,223.8980435111325,Low
MSME00194,Small,Manufacturing,Education Services,3,6388284,507384.06993134355,33,0,1,0,3,141735,4,47,0,0,0,0,498750,767232,2802295,24,131913.75584389345,0.53933257281988,1265982,0.4386616186756882,99.38460254173827,Medium
MSME00195,Micro,Manufacturing,Healthcare,3,2831568,239802.86209367492,3,0,0,0,1,53186,5,69,0,1,0,0,368668,409697,379347,36,12599.748784575653,0.27433262560009636,778365,0.13397064806495906,83.47699241029889,High
MSME00196,Micro,Manufacturing,General Manufacturing,4,965442,71672.5102075708,3,0,1,1,0,0,5,61,0,4,0,0,77523,41837,175208,24,8247.648921293756,0.1150740904345018,119360,0.18147957101514126,85.68803445106572,High
MSME00197,Small,Trading,IT Services,10,25246759,2613213.858859646,28,1,1,3,0,0,11,137,0,0,1,2137845,3337115,1528316,4497706,48,118441.84962519404,0.045324208435386024,7003276,0.1781498369751143,246.6623557190355,Low
MSME00198,Small,Trading,Agriculture,0,49676401,3965976.679421983,12,0,1,0,1,332792,2,23,0,0,0,0,9773781,4411701,5049944,12,448681.40729345946,0.1970443778321345,14185482,0.10165680078152199,146.5443498942935,Medium
MSME00199,Small,Manufacturing,IT Services,4,15594474,1274331.4678607956,33,1,1,1,1,151779,6,79,0,1,1,3182164,890466,718716,9213698,36,306026.61989404715,0.3592516008904338,4791346,0.5908309571711108,171.46475824659953,Low
MSME00200,Small,Services,Food Processing,1,23313267,2068898.433040916,35,1,0,0,0,0,3,30,0,0,1,764731,4468147,2036070,1625880,24,76535.81701836157,0.03699351103759473,7268948,0.06974054730295844,175.42004643132964,Low
MSME00201,Small,Services,Auto Components,4,7336644,591923.5564004829,44,1,1,2,1,74542,6,72,0,0,1,1338264,1132732,1190063,3128580,48,82387.51085562052,0.2651178672629905,3661059,0.42643203077592423,172.7663838899547,Low
MSME00202,Micro,Services,Healthcare,3,2776413,177933.17336221275,4,0,1,0,0,0,5,63,0,0,0,0,498722,285572,275372,48,7251.60093056081,0.040754631604298784,784294,0.09918265041980426,129.19540868872235,Medium
MSME00203,Micro,Services,General Manufacturing,0,2126005,132173.9781488134,7,1,1,0,1,8273,1,9,0,1,0,0,141151,125346,206036,60,4583.15702320642,0.09726692956711795,266497,0.09691228383752626,66.05316786523768,High
MSME00204,Small,Manufacturing,Food Processing,4,36363690,2650013.0063110855,33,0,0,1,1,744195,5,64,0,3,1,1234541,2725986,4123882,6425128,36,213406.1919792248,0.3613571668133963,8084409,0.1766907593811299,138.5605707916276,Medium
MSME00205,Small,Services,General Manufacturing,6,13293423,804891.0691708295,39,1,1,5,1,205115,7,92,0,0,1,2862259,2494889,1806613,1275952,48,33600.70998703908,0.29658138738320905,7163761,0.09598370562645904,200.92201503889123,Low
MSME00206,Micro,Services,Healthcare,1,1443427,87118.21243432508,7,0,1,0,1,16748,3,41,0,2,1,988459,247222,180456,81452,12,7236.911535428286,0.2753145509443223,1416137,0.056429594291917774,80.93962940254023,High
MSME00207,Micro,Trading,IT Services,0,3023587,292532.84670664574,1,0,1,0,1,76834,1,16,0,4,0,0,447074,345615,691024,48,18197.31229551244,0.3248568950987258,792689,0.22854444075860889,35.718396160436875,High
